objectid,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,extra
em_240,DC Ammeter,Weston Electrical Instrument Co.,,"Analog Ammeter 0-5 Amperes DC
Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_240,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_240.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_240_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_240_th.jpg,,,
em_241,DC Ammeter,Weston Electrical Instrument Co.,,"Analog Ammeter 0-30 Amperes DC
model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_241,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_241.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_241_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_241_th.jpg,,,
em_242,DC Voltmeter,Weston Electric Instrument Co.,,"0-26 Volts DC
Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_242,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_242.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_242_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_242_th.jpg,,,
em_243,DC Voltmeter,Weston Electric Instrument Co.,,"0-30 Volts DC
Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_243,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_243.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_243_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_243_th.jpg,,,
em_245,DC Voltmeter,Weston Electric Instrument Co.,,"0-30 Volts DC
Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_245,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_245.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_245_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_245_th.jpg,,,
em_246,DC Ammeter,Weston Electric Instrument Co.,,"0-10 Amperes DC
Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_246,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_246.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_246_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_246_th.jpg,,,
em_248,Watt Hour / Ammeter,Keystone Laboratories,,kilowatt hour scale and ammeter scale,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_248,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_248.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_248_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_248_th.jpg,,,
em_249,AC Ammeter,Triplett Electrical Instrument Co.,,"0-3 Amperes AC
Model 735",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_249,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_249.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_249_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_249_th.jpg,,,
em_250,DC MilliVoltmeter with Case,Weston Electrical Instrument Co.,1960,"0-100 Millivolts DC
Model 1",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_250,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_250.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_250_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_250_th.jpg,,,
em_251,DC Voltmeter with Case,Weston Electrical Instrument Co.,,0-150 Volts DC,Electricity_and_Magnetism,Analog_Meters,,,,,em_251,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_251.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_251_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_251_th.jpg,,,
em_252,AC Ammeter,Jewell Electrical Instrument Co.,1927,"0.5-5 Amperes AC
Pattern No. 11
Serial No. 833837",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_252,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_252.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_252_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_252_th.jpg,,,
em_253,Galvanometer with Case,Weston Electrical Instrument Co.,,,Electricity_and_Magnetism,Galvanometers,Storage Location H2b,,,,em_253,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_253.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_253_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_253_th.jpg,,,
em_254,AC Voltmeter  with Case,Jewell Electrical Instrument Co.,1932,"3-15 Volts AC
Pattern No. 11",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_254,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_254.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_254_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_254_th.jpg,,,
em_255,AC Voltmeter,Weston Electrical Instrument Co.,,"0-130 Volts AC, 25-125 cycles/sec
Model 155",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_255,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_255.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_255_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_255_th.jpg,,,
em_256,AC Ammeter,Weston Electrical Instrument Co.,,"0-3 Amperes AC
Model No. 155",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_256,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_256.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_256_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_256_th.jpg,,,
em_257,Phasemeter,Deltron Inc.,,"Phasemeter 0-180 degrees
Model 100A",Electricity_and_Magnetism,,Storage Location B3a,,,,em_257,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_257.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_257_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_257_th.jpg,,,
em_258,Multimeter with DB Scale,"McMurdo Silver Co., Inc",,"volt-amp-ohm meter with DB Scale
Model 900 A",Electricity_and_Magnetism,,Storage Location B3a,,,,em_258,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_258.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_258_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_258_th.jpg,,,
em_259,AC Ammeter,W.M. Welch Scientific Co.,,"0-2 Amperes AC
Cat.No 3064W",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_259,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_259.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_259_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_259_th.jpg,,,
em_260,AC Voltmeter,Roller-Smith Co.,,"0-600 Volts AC
Model RA",Electricity_and_Magnetism,Analog_Meters,In Storage Location H09a,,,,em_260,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_260.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_260_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_260_th.jpg,,,
em_261,Galvanometer,GM Laboratories Inc.,,"A galvanometer is a device for  detecting  electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.  

Type 570-804",Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_261,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_261.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_261_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_261_th.jpg,,,
em_262,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for  detecting  electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_262,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_262.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_262_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_262_th.jpg,,,
em_263,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for  detecting  electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,In Storage Location H09a,,,,em_263,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_263.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_263_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_263_th.jpg,,,
em_264,Galvanometer,Leeds and Northrup Co.,,A galvanometer is a device for  detecting  electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field.,Electricity_and_Magnetism,Galvanometers,Storage Location B3a,,,,em_264,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_264.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_264_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_264_th.jpg,,,
em_265,DC Voltmeter,Westinghouse Electric Corp.,,"0-150 Volts DC
Model KX-25",Electricity_and_Magnetism,Analog_Meters,Storage Location B3a,,,,em_265,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_265.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_265_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_265_th.jpg,,,
em_266,Multimeter,Radio Corporation of America,,"Senior VoltOhmyst 
Type WV-98C",Electricity_and_Magnetism,,Storage Location B3a,,,,em_266,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_266.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_266_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_266_th.jpg,,,
em_267,DC MilliAmmeter,Weston Electric Instrument Co.,,"0-750 MilliAmperes
Model 1",Electricity_and_Magnetism,Analog_Meters,,,,,em_267,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_267.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_267_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_267_th.jpg,,,
em_268,Multimeter,Supreme Instrument Corporation,,"Multimeter
Model 592",Electricity_and_Magnetism,,Storage Location B3b,,,,em_268,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_268.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_268_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_268_th.jpg,,,
em_269,AC Voltmeter,Jewell Electrical Instrument Co.,1927,Pattern No. 11,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_269,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_269.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_269_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_269_th.jpg,,,
em_270,Vacuum Tube Multimeter,The Heath Co.,,"Vacuum Tube Voltmeter
Model IM-11",Electricity_and_Magnetism,,Storage Location B3b,,,,em_270,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_270.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_270_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_270_th.jpg,,,
em_271,AC Voltmeter,Jewell Electrical Instrument Co.,,0-15 Volts AC,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_271,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_271.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_271_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_271_th.jpg,,,
em_272,AC Voltmeter,Triplett Electrical Instrument Co.,,0-150 Volts AC,Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_272,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_272.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_272_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_272_th.jpg,,,
em_273,AC/DC Vacuum Tube Voltmeter,General Radio Co.,,"0-15 Volts
Model 1800-A",Electricity_and_Magnetism,Analog_Meters,Storage Location B3b,,,,em_273,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_273.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_273_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_273_th.jpg,,,
em_274,Multimeter,Argonne Electronics Mfg. Corp,,Model AR-620,Electricity_and_Magnetism,,Storage Location B2b,,,,em_274,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_274.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_274_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_274_th.jpg,,,
em_275,RF Ammeter,Weston Electric Instrument Co.,,"0-10 Amperes RF
Model 507",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_275,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_275.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_275_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_275_th.jpg,,,
em_276,DC Ammeter,Weston Electric Instrument Co.,,"0-10 Amperes
Model 280",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_276,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_276.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_276_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_276_th.jpg,,,
em_277,DC Voltmeter,Weston Electric Instrument Co.,,"0-75 Volts DC
Model 267",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_277,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_277.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_277_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_277_th.jpg,,,
em_278,MilliAmmeter,Weston Electric Instrument Co.,,"0-100 MilliAmperes DC
Model 1331",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_278,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_278.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_278_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_278_th.jpg,,,
em_279,DC Ammeter,Weston Electrical Instrument Co.,,"0-50 MilliAmperes
Model 287",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_279,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_279.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_279_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_279_th.jpg,,,
em_280,DC Voltmeter,Weston Electric Instrument Co.,,"0-800 Volts DC
Model 489",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_280,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_280.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_280_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_280_th.jpg,,,
em_281,Decibel Meter,,,"-.7 to 3 DB
Model KX-7497",Electricity_and_Magnetism,,Storage Location B2b,,,,em_281,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_281.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_281_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_281_th.jpg,,,
em_282,Multimeter,Triplett Electrical Instrument Co.,,Model 521,Electricity_and_Magnetism,,Storage Location H4a,,,,em_282,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_282.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_282_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_282_th.jpg,,,
em_283,DC MilliAmmeter,"Emico
Electrical-Mech Ins't Co.",,0-30 MilliAmperes,Electricity_and_Magnetism,Analog_Meters,Storage Location H4a,,,,em_283,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_283.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_283_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_283_th.jpg,,,
em_285,Breaker Contact,Allen-Bradley Co.,,,Electricity_and_Magnetism,,Storage Location B2b,,,,em_285,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_285.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_285_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_285_th.jpg,,,
em_286,Voltmeter,Weston Electrical Instrument Co.,,"0-120 Volts
Model 269",Electricity_and_Magnetism,Analog_Meters,Storage Location B2b,,,,em_286,,,,,,,https://collectionbuilder.blob.core.windows.net/objs/physics_museum/em_286.jpg,https://collectionbuilder.blob.core.windows.net/smalls/physics_museum/em_286_sm.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/physics_museum/em_286_th.jpg,,,
